question	answers	context
"Maurice Hilliard is a mechanical draughtsman producing technical drawings on an annual income of ÂŁ100. He longs to be free from the monotony of his life and work, and is led by his feelings of hopelessness into drinking alcohol. While travelling by train one day, he meets Mr Dengate, a former debtor to his deceased father. As Dengate was bankrupt at the point of Hilliard's father's death, the debt was not repaid, but as they meet on the train, Hilliard shames Dengate into repaying the debt of ÂŁ436. Hilliard then commits to the plan of living without working, as a ""free"" human being, for as long as the money lasts. First travelling to London, and then to Paris, Hilliard eventually returns to his family home in Dudley, feeling lonely. He discovers a portrait of a young woman and decides to find her. Eventually, he succeeds in his plan. The woman, Eve Madeley, works as a book keeper, with an income of ÂŁ1 per week. Like Hilliard had previously done, she is despairing about her future. Eve tells Hilliard that they would not be able to marry, as his income is too small, but she does agree to travel to Paris with him. They are accompanied by Eve's friend Patty Ringrose. While in Paris, Hilliard falls in love with Eve."	['She was a bookkeeper.', 'book keeper']	What was Eve's occupation?
"During Christmas 1955, an 11-year-old Hellboy is told a bedtime story by his adoptive father, Trevor Bruttenholm, involving an ancient war between human and magical creatures, started by human's greed. After defeat of the magical creatures' forces, the master of the goblin blacksmiths offers to build an indestructible mechanical army for the elven King Balor. Encouraged by his son Prince Nuada, Balor orders the building of this Golden Army. The humans are devastated by the army. Balor is ridden with guilt and forms a truce with the humans: Man will keep his cities and the magical creatures will keep their forests. Nuada does not agree with the truce and leaves in exile. The magical crown controlling the army is broken into three pieces, one going to the humans and the other two kept by the elves. In the present, Nuada declares war on humanity. He collects the first piece of the crown from an auction, killing everyone at the site by unleashing tooth fairies, and kills his father for the second piece. His twin sister, Princess Nuala, escapes with the final piece. Meanwhile, Hellboy is having issues with his girlfriend Liz, and trouble accepting that their organization, the B.P.R.D. must remain undercover. Investigating the auction slaughter, Hellboy allows himself to be revealed to the world. In the commotion, Abe Sapien discovers Liz is pregnant; she swears him to secrecy as she ponders keeping the child. Furious at Hellboy's actions, the Bureau's superiors send a new B.P.R.D. agent, the ectoplasmic medium Johann Krauss, to take command. With Krauss in charge, the team tracks the tooth fairies to the troll market, an enormous city hidden under the Brooklyn Bridge. Abe stumbles onto Nuala, who has obtained a map leading to the Golden Army, and falls in love with her. She is brought under B.P.R.D. protection following an attack by Nuada's sidekick, the troll Wink, and an elemental forest god, both of which Hellboy kills. During the fight, Hellboy is questioned by Nuada whether it is right to fight for the humans when he too is considered a monster. Nuada tracks his sister to B.P.R.D. headquarters using their magical bond, which causes them to share wounds and read each other's thoughts. Sensing her brother's arrival, Nuala attempts to destroy the map and hides the final crown piece in one of Abe's books. Nuada critically wounds Hellboy with his spear, promising Nuala in exchange for the final crown piece. Unable to remove the spear shard, Liz, Abe and Krauss take Hellboy to the Golden Army's location in the Giants Causeway, County Antrim, Northern Ireland. They encounter a Bethmoora goblin who brings them before the Angel of Death, who has awaited their arrival. Though warned Hellboy will doom humanity if he lives, and that she will suffer the most from it, Liz pleads for Hellboy's life. The Angel removes the shard from Hellboy's chest and tells Liz to give him a reason to live. She reveals to Hellboy that he will be a father, and he recovers. The goblin leads the team to the resting place of the Golden Army, where Nuada awaits them. In exchange for Nuala, Abe gives him the last piece of the crown. Nuada awakens the Golden Army, ordering the team's death; the army proves indestructible as the soldiers magically repair themselves. Hellboy challenges Nuada for the crown, and Nuada is forced to accept, since Hellboy's father was a Prince of Sheol, the Fallen One, a member of Hell's royal family. Hellboy defeats Nuada and spares his life, but Nuada tries stabbing him. Nuala commits suicide to stop her brother; the dying Nuada tells Hellboy he will have to choose whether humanity or magical beings must die. Abe psychically shares his feelings with Nuala before she and her brother die. Hellboy briefly considers using the crown, but Liz melts it, deactivating the Golden Army. As the team leaves the underground compound, Tom Manning reprimands them. Hellboy, Liz, Abe, and Johann resign from the B.P.R.D. Hellboy, who decides to keep his Good Samaritan, contemplates his future life with Liz and their baby. Liz corrects ""babies"" and holds up two fingers, signifying that she is pregnant with twins."	['Nuala and Nuada are bound together so she kills herself to kill him', 'To stop her brother from stabbing Hellboy']	Why does Nuala commit suicide?
"From a prison cell where he has been charged for murder, David Aames (Tom Cruise), in a prosthetic mask, tells his life story to court psychologist, Dr. Curtis McCabe (Kurt Russell). In flashback, David is shown to be the wealthy owner of a large publishing firm in New York City which he inherited from his father, leaving its regular duties to his father's trusted associates. As David enjoys the bachelor lifestyle, he is introduced to Sofia Serrano (PenĂŠlope Cruz) by his best friend, author Brian Shelby (Jason Lee) at a party. David and Sofia spend a night together talking and fall in love. When David's former lover, Julianna ""Julie"" Gianni (Cameron Diaz), hears of Sofia, she attempts to kill herself and David in a car crash. Julie dies but David survives, his face grotesquely disfigured, leading him to wear a mask to hide the injuries. With no hope to use plastic surgery to repair the damage, David cannot come to grips with the idea of wearing the mask for the rest of his life. On a night out with Sofia and Brian, David gets hopelessly drunk and Sofia and Brian leave David to wallow in the street outside. David is awakened the next day in the street by Sofia, who apologises for deserting him the night before, and takes him home. The two continue to see each other, and David has his face surgically repaired despite being told it was impossible before. Though his life seems perfectly content, David finds oddities, such as brief visions of his distorted face, and a man (Noah Taylor) at a bar that tells him David can control the world and everyone in it, if he wanted to. One day, when he goes to Sofia's apartment, he finds Julie there instead; all of the previous mementos of Sofia now show Julie's face. Angry and confused, David suffocates Julie, and is later arrested and placed in a mental institution, finding his face has reverted to its previously disfigured state. David completes telling his story to Curtis, who proceeds to then visit David further for more sessions to try to help him recuperate. During one interview Curtis tells David the staff reported him calling out ""Ellie"" in a bad dream and asks who she is. David later sees a nearby TV advertisement for ""Life Extension"", a company that specializes in cryonic suspension, and realises he'd actually called out ""L"",""E"". Under Curtis' and a police officer's guard, David is taken to the Life Extension offices, where the salesclerk Rebecca (Tilda Swinton) explains they freeze people just after the point of death, until a cure for their ailment is available in the future, keeping their brain active by placing them in a lucid dream state. David becomes anxious and breaks free of Curtis, realizing he is in his own lucid dream that has gone wrong, and calls for tech support. David finds himself in the empty lobby of the offices, and the man whom he saw earlier at the bar appears, claiming to be David's tech support from Life Extension, which is now known as the Oasis Project. They ride up in an elevator to the top of an impossibly tall building, the height triggering David's severe acrophobia. The man explains that David has been in cryonic sleep for 150 years. David had opted for Life Extension's services after struggling with his breakup with Sofia and his disfigurement, and after securing the publishing company to its associates, proceeded to kill himself with a drug overdose; Life Extension preserved his body and, as David directed, put him into his lucid dream starting from the drunken night when Sofia left him, under the ""vanilla sky"" from a Monet painting. However, during his sleep, the dream went horribly wrong and attempted to incorporate elements from his subconscious, such as substituting Julie for Sofia and creating a father-figure in Curtis. As they arrive at the top of the building, the man offers David a choice: either to be reinserted into the corrected lucid dream, or return to the real world by taking a literal leap of faith off the roof that will wake him from his sleep. David decides to wake up, ignoring the vision of Curtis that his subconscious has brought to life to talk him out of it. David envisions Sofia and Brian to say his goodbyes. Conquering his final fear, David jumps off the building, his life flashing before his eyes, and whites out immediately before hitting the ground. A female voice commands him to ""open your eyes"" (a recurring theme in the movie), and the film ends with David opening his eyes."	['Oasis Project', 'the Oasis Project.']	What does Life Extension change it's name to?
"Kim (Kimball O'Hara) is the orphaned son of an Irish soldier and a poor Irish mother who have both died in poverty. Living a vagabond existence in India under British rule in the late 19th century, Kim earns his living by begging and running small errands on the streets of Lahore. He occasionally works for Mahbub Ali, a Pashtun horse trader who is one of the native operatives of the British secret service. Kim is so immersed in the local culture, few realise he is a white child, though he carries a packet of documents from his father entrusted to him by an Indian woman who cared for him. Kim befriends an aged Tibetan Lama who is on a quest to free himself from the Wheel of Things by finding the legendary River of the Arrow. Kim becomes his chela, or disciple, and accompanies him on his journey. On the way, Kim incidentally learns about parts of the Great Game and is recruited by Mahbub Ali to carry a message to the head of British intelligence in Umballa. Kim's trip with the lama along the Grand Trunk Road is the first great adventure in the novel. By chance, Kim's father's regimental chaplain identifies Kim by his Masonic certificate, which he wears around his neck, and Kim is forcibly separated from the lama. The lama insists that Kim should comply with the chaplain's plan because he believes it is in Kim's best interests, and the boy is sent to a top English school in Lucknow. The lama funds Kim's education. Throughout his years at school, Kim remains in contact with the holy man he has come to love. Kim also retains contact with his secret service connections and is trained in espionage (to be a surveyor) while on vacation from school by Lurgan Sahib, at his jewellery shop in Simla. As part of his training, Kim looks at a tray full of mixed objects and notes which have been added or taken away, a pastime still called Kim's Game, also called the Jewel Game. After three years of schooling, Kim is given a government appointment so that he can begin his role in the Great Game. Before this appointment begins however, he is granted time to take a much-deserved break. Kim rejoins the lama and at the behest of Kim's superior, Hurree Chunder Mookherjee, they make a trip to the Himalayas. Here the espionage and spiritual threads of the story collide, with the lama unwittingly falling into conflict with Russian intelligence agents. Kim obtains maps, papers and other important items from the Russians working to undermine British control of the region. Mookherjee befriends the Russians under cover, acting as a guide and ensures that they do not recover the lost items. Kim, aided by some porters and villagers, helps to rescue the lama. The lama realises that he has gone astray. His search for the ""River of the Arrow"" should be taking place in the plains, not in the mountains, and he orders the porters to take them back. Here Kim and the lama are nursed back to health after their arduous journey. Kim delivers the Russian documents to Hurree, and a concerned Mahbub Ali comes to check on Kim. The lama finds his river and achieves Enlightenment. The reader is left to decide whether Kim will henceforth follow the prideful road of the Great Game, the spiritual way of Tibetan Buddhism, or a combination of the two. Kim himself has this to say: ""I am not a Sahib. I am thy chela."" (Meaning, ""I am not a master. I am your servant."")"	['Enlightenment', 'Enlightenment.']	What does the lama achieve once he finds his river?
Kale Brecht (Shia LaBeouf) and his father Daniel (Matt Craven) are enjoying a fishing trip. On their return home, their vehicle evades another and ends up in a multi-car accident. Kale is injured in the crash but Daniel is killed. One year later, near the end of the school year, Kale is still traumatized by his father's death. He is reprimanded about his school work by his Spanish teacher, Se単or Gutierrez (Rene Rivera); and when Gutierrez mentions Kale's father, Kale attacks him. For the assault, he is sentenced by a sympathetic judge to three months under house arrest with an ankle monitor and a proximity sensor. Detective Parker (Viola Davis) explains the do's and don'ts of the system to Kale and his mother Julie (Carrie-Ann Moss). The officer (Jose Pablo Cantillo) joyfully monitoring him follows suit by informing him that he is his teacher's cousin. Initially, he satiates his boredom by playing video games but, shortly thereafter, Julie logs out his subscriptions to the iTunes Music Store and Xbox Live and cuts the power cord of his television to get him to learn a lesson. Kale's boredom leads him to watch the neighborhood, including the two neighbor boys who play pranks on him, his next-door neighbor Robert Turner (David Morse), and Ashley Carlson (Sarah Roemer), the new girl in town. One night, Kale becomes suspicious of Robert Turner, who returns home in a 1967 Ford Mustang with a dented fender that matches the description given on a news report of an errant serial killer. Kale's best friend Ronnie (Aaron Yoo) visits to spy on Ashley and, when they accidentally alert her to their hijinks, she joins them in spying on Turner. Kale observes a young woman Turner had picked up from a nightclub as she escapes the house in a panic, but later appears to leave the home in her car. Ashley throws a party and teases Kale, knowing he is watching. He plays music loudly, and when Ashley comes over, Kale admits that he has not only watched but has learned fine details about her by doing so. The two make out, distracting each other, while blood is shown splattering on Turner's windows. Later, as Kale and Ashley watch, Turner is seen dragging a heavy bag to his garage, which Ashley claims to have noticed blood. Kale insists that Ronnie assist him in spying on Turner, eventually leading to Ronnie's breaking into Turner's garage with a camera. Though he confirms the bag has blood and hair in it, the garage door closes; and Ronnie flees into the house. Kale leaves to rescue him but alerts the police when he leaves his property; the police search the garage and show Kale the bag contains a roadkilled deer. Julie then goes across the street to talk to Turner, while Ronnie is in her kitchen, and Kale is watching the tape of Ronnie's running through Turner's house. Kale notices a dead body in plastic in a vent on the tape, as Turner knocks out Julie next door and then enters Kale's house, attacking Ronnie and Kale, binding and gagging Kale with duct tape. Turner reveals his plan to frame Kale for the murders before committing suicide. As Turner has Kale writing a suicide letter to Ashley, she enters the home, and the two fight off Turner and flee the house. Kale trips the bracelet to alert the police, then enters Turner's home; Ashley goes to the police in person. In a hidden room, Kale finds evidence of Turner's previous murders, including their credentials, and a room with surgical tools and freezers of ice. Officer Gutierrez arrives at the scene, but he is killed when Turner breaks his neck. Proceeding to the basement of the house, Kale falls through the floor and finds his mother bound and gagged underneath the foundation. Turner suddenly appears from behind Julie and, in the ensuing confrontation, Kale fatally stabs Turner with a pair of gardening shears. In the aftermath, Kale is shown having his ankle bracelet removed by the authorities for good behavior, getting back at the two boys from earlier pranks and making out with Ashley on his sofa, unaware that Ronnie is video taping them.	['Kale is still traumatized.', 'traumatized']	How does Kale feel about his father's death a year later?
"The protagonist is the sharp-witted Dr. Peter Blood, a fictional Irish physician who had had a wide-ranging career as a soldier and sailor (including a commission as a captain under the Dutch admiral De Ruyter) before settling down to practice medicine in the town of Bridgwater in Somerset. The book opens with him attending to his geraniums while the town prepares to fight for the Duke of Monmouth. He wants no part in the rebellion, but while attending to some of the rebels wounded at the Battle of Sedgemoor, Peter is arrested. During the Bloody Assizes, he is convicted by the infamous Judge Jeffreys of treason on the grounds that ""if any person be in actual rebellion against the King, and another personâwho really and actually was not in rebellionâdoes knowingly receive, harbour, comfort, or succour him, such a person is as much a traitor as he who indeed bore arms."" The sentence for treason is death by hanging, but King James II, for purely financial reasons, has the sentence for Blood and other convicted rebels commuted to transportation to the Caribbean, where they are to be sold into slavery. Upon arrival on the island of Barbados, Blood is bought by Colonel Bishop, initially for work in the Colonel's sugar plantations but later hired out by Bishop when Blood's skills as a physician prove superior to those of the local doctors. During his period of slavery, Blood becomes acquainted with and even friendly with Arabella Bishop, Colonel Bishop's niece, who becomes sympathetic after learning his history. When a Spanish force attacks and raids the town of Bridgetown, Blood escapes with a number of other convict-slaves (including former shipmaster Jeremy Pitt, the one-eyed giant Edward Wolverstone, former gentleman Nathaniel Hagthorpe, former Royal Navy petty officer Nicholas Dyke and former Royal Navy master gunner Ned Ogle), captures the Spaniards' ship and sails away to become one of the most successful pirates in the Caribbean, hated and feared by the Spanish and always sparing English ships. Colonel Bishop, humiliated by Blood's escape and by Blood himself, devotes himself to capturing Blood with the hope of hanging him. After the Glorious Revolution, Blood is pardoned. As a reward for saving the colony of Jamaica from a French assault, he is appointed its governor in place of Colonel Bishop, who had abandoned his post to hunt for Blood, and the novel ends with the implication that Blood will not only marry Colonel Bishop's niece Arabella but will also let Bishop off easy."	['becomes a pirate', 'He becomes a pirate.']	What does Peter Blood do after he escapes?
"During the worst recorded rainstorm in the history of the Midwestern United States, armored truck drivers Tom (Christian Slater) and his uncle Charlie (Edward Asner) are collecting the money from the local banks affected by the rising flood waters. In the small town of Huntingburg, Indiana, which has been evacuated, Tom and Charlie drive into a ditch and become stuck, and Charlie calls dispatch to alert the National Guard. They are then ambushed by Jim (Morgan Freeman) and his gang of armed robbers, Kenny (Michael Goorjian), Mr Mehlor (Dann Florek) and Ray (Ricky Harris). Kenny accidentally shoots Charlie dead, as Tom gets away with the $3 million in cash and hides it in a cemetery. After being chased through the local Middle School by the gang now travelling with a boat and jet skis, Tom takes refuge in a nearby church. He is knocked out and wakes up in a cell at the local Sheriff's office. Tom tells the Sheriff (Randy Quaid) about the gang and the area he hid the money, although he keeps him locked up. He and his Deputy Wayne (Mark Rolston) then leave to investigate, whilst another officer Phil (Peter Murnik) is ordered to take Karen (Minnie Driver), the woman who knocked Tom out and is currently restoring the church, out of town. In protest, she pushes Phil out of the boat so she will be able to fill the water pumps at her church. The town's dam continues to experience huge pressure from the rain and the operator Hank (Wayne Duvall) is forced to open another levee. This causes another huge burst of water to stream through the town, resulting in even worse flooding, especially at the church. Tom wakes in his cell, trapped as the Sheriff's building slowly fills up with water. After filling the pumps at the church, Karen returns and saves him by opening the light fitting on the roof for him to escape. They are then spotted by the gang, and hide before having to get out of the water because a nearby transformer is going to blow. Kenny grabs Tom and they both fall in the water, but Tom fights him off before Kenny is electrocuted and later dies. Tom and Karen enter a nearby house, only to discover locals Doreen (Betty White) and Henry Sears (Richard Dysart) who believe they are looters. After explaining their story, Henry decides to give Tom their boat so he can return to the armored truck. When he resurfaces from the now submerged truck, he finds Jim and the gang holding the elderly couple hostage. Tom forces Jim to let them go so he'll show them where the money is. On the way to the cemetery, Jim reveals to Tom that the National Guard were never coming because Charlie was actually calling the gang, and was in an alliance with them. He was only killed because Kenny was never told Charlie was on their side. Jim then sends Tom to retrieve the money but finds it has gone. When the gang are about to shoot him in anger, they are all ambushed by the Sheriff and his Deputies, who have now found Karen. The Sheriff now doesn't care any more about justice and intends to keep the money for himself, Wayne, Phil and Hank, who has now joined them from the dam. Mr Mehlor and Ray are killed in the shoot out, and Jim and Tom escape in a boat, finding sanctuary in the church. Wayne takes Karen back to her house, with an intention of raping her. The others try to force Tom and Jim out by throwing petrol bombs on the roof, but instead are forced to drive through the stained glassed windows. At Karen's house, Karen manages to stab Wayne with her penknife, killing him. In the church, a shoot out occurs where at one point Tom and Phil come face to face, but Phil cannot bring himself to shoot him. Hank then shoots Phil, thinking he's a coward. The alarm from the dam saying it is overflowed suddenly sounds. Offering a deal, the Sheriff says Tom and Jim should let Hank and him go with a couple of the moneybags. Tom agrees, yet Jim does not. Instead, Tom then leaves to try and save Karen, before the Sheriff shoots Jim with a revolver he was hiding, although he isn't badly hurt. The Sheriff and Hank escape in a boat and, when they are forced to go faster to avoid the wave engulfing the town, the Sheriff pushes Hank out of the boat. He then dies after being caught in a gas explosion. Tom arrives at Karen's house, to find her handcuffed to the banister. He first tries to free her with a saw, but then uses Wayne's gun. The water is so high now they have to get onto the roof and are then caught by the Sheriff. Jim, who managed to escape from the church, comes from behind them in a boat. The Sheriff shoots at him, disabling the steering, forcing him to go over the roof. As he does so, the engine breaks off and collides with the Sheriff, knocking him into the water. However, he is not dead and tries to shoot Karen as he grabs a moneybag, but Tom and Jim manage to shoot him dead. Tom tells Jim he should leave, just as the State Police arrive. Jim picks up the Sheriff's moneybag and rows away, as Tom tells Karen the fire damage to her church wasn't too bad, and ""was probably why they felt safe enough to drive their boats through the stained glass windows""."	['Cemetery', 'in a cemetary']	Where is the money hidden after Charlie is shot?
Carol Milford is a liberal, free-spirited young woman, reared in Saint Paul, Minnesota, the state capital. She marries Will Kennicott, a doctor, who is a small-town boy at heart. When they marry, Will convinces her to live in his home-town of Gopher Prairie, Minnesota (a town modeled on Sauk Centre, Minnesota, the author's birthplace). Carol is appalled at the backwardness of Gopher Prairie. But her disdain for the town's physical ugliness and smug conservatism compels her to reform it. She speaks with its members about progressive changes, joins women's clubs, distributes literature, and holds parties to liven up Gopher Prairie's inhabitants. Despite her friendly but ineffective efforts, she is constantly derided by the leading cliques. She finds comfort and companionship outside her social class. These companions are taken from her one by one. In her unhappiness, Carol leaves her husband and moves for a time to Washington, D.C., but she eventually returns. Nevertheless, Carol does not feel defeated: I do not admit that Main Street is as beautiful as it should be! I do not admit that Gopher Prairie is greater or more generous than Europe! I do not admit that dish-washing is enough to satisfy all women! I may not have fought the good fight, but I have kept the faith. (Chapter 39)	['How backward it is.', 'the backwardness']	What appalls Carol about Gopher Prairie?
"During Christmas 1955, an 11-year-old Hellboy is told a bedtime story by his adoptive father, Trevor Bruttenholm, involving an ancient war between human and magical creatures, started by human's greed. After defeat of the magical creatures' forces, the master of the goblin blacksmiths offers to build an indestructible mechanical army for the elven King Balor. Encouraged by his son Prince Nuada, Balor orders the building of this Golden Army. The humans are devastated by the army. Balor is ridden with guilt and forms a truce with the humans: Man will keep his cities and the magical creatures will keep their forests. Nuada does not agree with the truce and leaves in exile. The magical crown controlling the army is broken into three pieces, one going to the humans and the other two kept by the elves. In the present, Nuada declares war on humanity. He collects the first piece of the crown from an auction, killing everyone at the site by unleashing tooth fairies, and kills his father for the second piece. His twin sister, Princess Nuala, escapes with the final piece. Meanwhile, Hellboy is having issues with his girlfriend Liz, and trouble accepting that their organization, the B.P.R.D. must remain undercover. Investigating the auction slaughter, Hellboy allows himself to be revealed to the world. In the commotion, Abe Sapien discovers Liz is pregnant; she swears him to secrecy as she ponders keeping the child. Furious at Hellboy's actions, the Bureau's superiors send a new B.P.R.D. agent, the ectoplasmic medium Johann Krauss, to take command. With Krauss in charge, the team tracks the tooth fairies to the troll market, an enormous city hidden under the Brooklyn Bridge. Abe stumbles onto Nuala, who has obtained a map leading to the Golden Army, and falls in love with her. She is brought under B.P.R.D. protection following an attack by Nuada's sidekick, the troll Wink, and an elemental forest god, both of which Hellboy kills. During the fight, Hellboy is questioned by Nuada whether it is right to fight for the humans when he too is considered a monster. Nuada tracks his sister to B.P.R.D. headquarters using their magical bond, which causes them to share wounds and read each other's thoughts. Sensing her brother's arrival, Nuala attempts to destroy the map and hides the final crown piece in one of Abe's books. Nuada critically wounds Hellboy with his spear, promising Nuala in exchange for the final crown piece. Unable to remove the spear shard, Liz, Abe and Krauss take Hellboy to the Golden Army's location in the Giants Causeway, County Antrim, Northern Ireland. They encounter a Bethmoora goblin who brings them before the Angel of Death, who has awaited their arrival. Though warned Hellboy will doom humanity if he lives, and that she will suffer the most from it, Liz pleads for Hellboy's life. The Angel removes the shard from Hellboy's chest and tells Liz to give him a reason to live. She reveals to Hellboy that he will be a father, and he recovers. The goblin leads the team to the resting place of the Golden Army, where Nuada awaits them. In exchange for Nuala, Abe gives him the last piece of the crown. Nuada awakens the Golden Army, ordering the team's death; the army proves indestructible as the soldiers magically repair themselves. Hellboy challenges Nuada for the crown, and Nuada is forced to accept, since Hellboy's father was a Prince of Sheol, the Fallen One, a member of Hell's royal family. Hellboy defeats Nuada and spares his life, but Nuada tries stabbing him. Nuala commits suicide to stop her brother; the dying Nuada tells Hellboy he will have to choose whether humanity or magical beings must die. Abe psychically shares his feelings with Nuala before she and her brother die. Hellboy briefly considers using the crown, but Liz melts it, deactivating the Golden Army. As the team leaves the underground compound, Tom Manning reprimands them. Hellboy, Liz, Abe, and Johann resign from the B.P.R.D. Hellboy, who decides to keep his Good Samaritan, contemplates his future life with Liz and their baby. Liz corrects ""babies"" and holds up two fingers, signifying that she is pregnant with twins."	['under the Brooklyn Bridge', 'Right under the Brooklyn Bridge']	Where is the troll market located?
"Betsy Connell (Frances Dee), a Canadian nurse, relates in a voiceover how she once ""walked with a zombie."" Betsy is hired to care for the wife of Paul Holland (Tom Conway), a sugar plantation owner on the Caribbean island of Saint Sebastian. Saint Sebastian is inhabited by a small white community and descendants of African slaves. Betsy is told the story of how the Hollands brought slaves to the island, and that the statue of ""Ti-Misery"" (Saint Sebastian pierced by arrows) in the courtyard is the figurehead from a slave ship. That night at dinner, Betsy meets Paul's half-brother and employee, Wesley Rand (James Ellison). While getting ready for bed, Betsy hears crying. When she investigates, a woman in a white robe walks towards her, her eyes staring. Betsy screams, waking the rest of the household. Paul takes charge of Jessica Holland, the woman Betsy is to care for. The next morning, Dr. Maxwell tells Betsy that Jessica's spinal cord was irreparably damaged by a serious illness, leaving her totally without the willpower to do anything for herself. On her day off, Betsy encounters Wesley in town. While he drinks himself into a stupor, a calypso singer (Sir Lancelot) sings about how Jessica was going to run away with Wesley, but Paul would not let them go. Then she was struck down by the fever. Betsy meets Mrs. Rand (Edith Barrett), Paul and Wesley's doctor mother. That night, at dinner, Paul tries to persuade Wesley to reduce his drinking (at Betsy's suggestion), but he accuses Paul of trying to impress Betsy and of driving Jessica insane in the first place. Later, Betsy is drawn to the sound of Paul playing the piano. He apologizes for bringing her to the island and admits that he may have been the cause of his wife's condition. Betsy has been falling in love with her moody employer. She determines to make him happy by curing Jessica. Betsy gets Paul to agree to try a potentially fatal treatment of insulin shock on Jessica, but it has no effect. Housemaid Alma (Theresa Harris) then tells her that a Voodoo priest cured a woman of a similar condition. Betsy takes her patient without permission through cane fields past a crossroads guarded by the towering figure of the eerie Carre-Four (a reference to the loa Maitre Carrefours) to the houmfort (a place where Voodoo worshipers gather). There, they watch a man (the Sabreur) wield a saber during a ritual. People are given advice through a shack door by a Voodoo priest. Betsy is summoned inside, where she is shocked to find that the priest is none other than Mrs. Rand. Mrs. Rand explains that she uses Voodoo to convince the natives to accept conventional medical practices and tells Betsy that Jessica can never be cured. Outside, the locals stab Jessica in the arm with the sword as a test. When she does not bleed, they are convinced she is a zombie. Betsy takes her back to the house, but the natives demand that Jessica be returned to them for ""ritual tests"". Later, Carre-Four approaches the residence, but Mrs. Rand orders him to leave. Paul suggests that Betsy return to Canada, as he is fearful of demeaning and abusing her as he did Jessica. She is convinced that he is not really like that. The next day, Doctor Maxwell reports that the unrest has sparked an official inquiry into Jessica's illness. Mrs. Rand shocks everyone by claiming that Jessica is a zombie. Although she had never taken Voodoo seriously, Mrs Rand reveals that when she discovered that Jessica was planning to run away with Wesley and break up her family, she felt herself possessed by a Voodoo god. She then put a curse on Jessica. Paul, Maxwell and Betsy dismiss her story, but Wesley becomes obsessed with freeing Jessica from her zombie state. He asks Betsy if she would consider euthanasia, but she refuses. Using an effigy of Jessica, the Sabreur takes control of her and draws her to him. Paul and Betsy stop her the first time, but they are not around when he tries again. Wesley opens the gate, letting Jessica out. Then he pulls an arrow out of the statue of Ti-Misery and follows. As the Sabreur stabs the doll with a pin, Wesley thrusts the arrow into Jessica. He then carries her body into the sea, pursued slowly by Carre-Four. Later, the natives discover the bodies of Jessica and Wesley floating in the surf. Paul comforts Betsy."	['Carre-Four', 'The voodoo priest was actually Mrs. Rand, the mother of Paul Holland and his half-brother, Wesley.']	Who was the voodoo priest that Besty took Jessica to for healing?
